id,question_id,isTrue,answer,explanation,indexation
735,147,0,Réponse 5,Explication,5
736,148,0,Réponse 1,Explication,1
737,148,0,Réponse 2,Explication,2
738,148,1,Réponse 3,Explication,3
739,148,0,Réponse 4,Explication,4
740,148,0,Réponse 5,Explication,5
741,149,0,Réponse 1,Explication,1
742,149,0,Réponse 2,Explication,2
743,149,1,Réponse 3,Explication,3
744,149,0,Réponse 4,Explication,4
745,149,0,Réponse 5,Explication,5
746,150,0,Réponse 1,Explication,1
747,150,0,Réponse 2,Explication,2
748,150,0,Réponse 3,Explication,3
749,150,1,Réponse 4,Explication,4
750,150,0,Réponse 5,Explication,5
751,151,1,Réponse 1,Explication,1
752,151,0,Réponse 2,Explication,2
753,151,1,Réponse 3,Explication,3
754,151,0,Réponse 4,Explication,4
755,151,0,Réponse 5,Explication,5
756,152,0,Réponse 1,Explication,1
757,152,0,Réponse 2,Explication,2
758,152,1,Réponse 3,Explication,3
759,152,0,Réponse 4,Explication,4
760,152,1,Réponse 5,Explication,5
761,153,0,Réponse 1,Explication,1
762,153,0,Réponse 2,Explication,2
763,153,1,Réponse 3,Explication,3
764,153,0,Réponse 4,Explication,4
765,153,0,Réponse 5,Explication,5
766,154,0,Réponse 1,Explication,1
767,154,1,Réponse 2,Explication,2
768,154,0,Réponse 3,Explication,3
769,154,0,Réponse 4,Explication,4
770,154,0,Réponse 5,Explication,5
771,155,0,Réponse 1,Explication,1
772,155,0,Réponse 2,Explication,2
773,155,1,Réponse 3,Explication,3
774,155,0,Réponse 4,Explication,4
775,155,1,Réponse 5,Explication,5
776,156,0,Réponse 1,Explication,1
777,156,0,Réponse 2,Explication,2
778,156,0,Réponse 3,Explication,3
779,156,1,Réponse 4,Explication,4
780,156,0,Réponse 5,Explication,5
781,157,0,Réponse 1,Explication,1
782,157,0,Réponse 2,Explication,2
783,157,0,Réponse 3,Explication,3
784,157,1,Réponse 4,Explication,4
785,157,1,Réponse 5,Explication,5
786,158,1,Réponse 1,Explication,1
787,158,1,Réponse 2,Explication,2
788,158,0,Réponse 3,Explication,3
789,158,0,Réponse 4,Explication,4
790,158,0,Réponse 5,Explication,5
791,159,1,Réponse 1,Explication,1
792,159,0,Réponse 2,Explication,2
793,159,0,Réponse 3,Explication,3
794,159,0,Réponse 4,Explication,4
795,159,0,Réponse 5,Explication,5
796,160,1,Réponse 1,Explication,1
797,160,0,Réponse 2,Explication,2
798,160,0,Réponse 3,Explication,3
799,160,0,Réponse 4,Explication,4
800,160,1,Réponse 5,Explication,5
801,161,0,Réponse 1,Explication,1
802,161,0,Réponse 2,Explication,2
803,161,0,Réponse 3,Explication,3
804,161,1,Réponse 4,Explication,4
805,161,1,Réponse 5,Explication,5
806,162,0,Réponse 1,Explication,1
807,162,1,Réponse 2,Explication,2
808,162,0,Réponse 3,Explication,3
809,162,0,Réponse 4,Explication,4
810,162,1,Réponse 5,Explication,5
811,163,0,Réponse 1,Explication,1
812,163,0,Réponse 2,Explication,2
813,163,0,Réponse 3,Explication,3
814,163,1,Réponse 4,Explication,4
815,163,0,Réponse 5,Explication,5
816,164,0,Réponse 1,Explication,1
817,164,0,Réponse 2,Explication,2
818,164,0,Réponse 3,Explication,3
819,164,1,Réponse 4,Explication,4
820,164,0,Réponse 5,Explication,5
821,165,0,Réponse 1,Explication,1
822,165,0,Réponse 2,Explication,2
823,165,0,Réponse 3,Explication,3
824,165,1,Réponse 4,Explication,4
825,165,0,Réponse 5,Explication,5
826,166,0,Réponse 1,Explication,1
827,166,1,Réponse 2,Explication,2
828,166,0,Réponse 3,Explication,3
829,166,0,Réponse 4,Explication,4
830,166,1,Réponse 5,Explication,5
831,167,1,Réponse 1,Explication,1
832,167,1,Réponse 2,Explication,2
833,167,0,Réponse 3,Explication,3
834,167,0,Réponse 4,Explication,4
835,167,0,Réponse 5,Explication,5
836,168,0,Réponse 1,Explication,1
837,168,0,Réponse 2,Explication,2
838,168,0,Réponse 3,Explication,3
839,168,1,Réponse 4,Explication,4
840,168,0,Réponse 5,Explication,5
841,169,0,Réponse 1,Explication,1
842,169,0,Réponse 2,Explication,2
843,169,1,Réponse 3,Explication,3
844,169,0,Réponse 4,Explication,4
845,169,0,Réponse 5,Explication,5
846,170,0,Réponse 1,Explication,1
847,170,1,Réponse 2,Explication,2
848,170,0,Réponse 3,Explication,3
849,170,1,Réponse 4,Explication,4
850,170,0,Réponse 5,Explication,5
851,171,0,Réponse 1,Explication,1
852,171,0,Réponse 2,Explication,2
853,171,1,Réponse 3,Explication,3
854,171,0,Réponse 4,Explication,4
855,171,0,Réponse 5,Explication,5
856,172,1,Réponse 1,Explication,1
857,172,0,Réponse 2,Explication,2
858,172,0,Réponse 3,Explication,3
859,172,1,Réponse 4,Explication,4
860,172,0,Réponse 5,Explication,5
861,173,0,Réponse 1,Explication,1
862,173,0,Réponse 2,Explication,2
863,173,1,Réponse 3,Explication,3
864,173,1,Réponse 4,Explication,4
865,173,0,Réponse 5,Explication,5
866,174,0,Réponse 1,Explication,1
867,174,0,Réponse 2,Explication,2
868,174,0,Réponse 3,Explication,3
869,174,1,Réponse 4,Explication,4
870,174,0,Réponse 5,Explication,5
871,175,1,Réponse 1,Explication,1
872,175,0,Réponse 2,Explication,2
873,175,0,Réponse 3,Explication,3
874,175,0,Réponse 4,Explication,4
875,175,1,Réponse 5,Explication,5
876,176,1,Réponse 1,Explication,1
877,176,0,Réponse 2,Explication,2
878,176,0,Réponse 3,Explication,3
879,176,0,Réponse 4,Explication,4
880,176,1,Réponse 5,Explication,5
881,177,0,Réponse 1,Explication,1
882,177,1,Réponse 2,Explication,2
883,177,0,Réponse 3,Explication,3
884,177,1,Réponse 4,Explication,4
885,177,0,Réponse 5,Explication,5
886,178,1,Réponse 1,Explication,1
887,178,0,Réponse 2,Explication,2
888,178,0,Réponse 3,Explication,3
889,178,0,Réponse 4,Explication,4
890,178,0,Réponse 5,Explication,5
891,179,1,Réponse 1,Explication,1
892,179,0,Réponse 2,Explication,2
893,179,0,Réponse 3,Explication,3
894,179,0,Réponse 4,Explication,4
895,179,0,Réponse 5,Explication,5
896,180,0,Réponse 1,Explication,1
897,180,0,Réponse 2,Explication,2
898,180,1,Réponse 3,Explication,3
899,180,0,Réponse 4,Explication,4
900,180,0,Réponse 5,Explication,5
901,181,0,Réponse 1,Explication,1
902,181,0,Réponse 2,Explication,2
903,181,0,Réponse 3,Explication,3
904,181,1,Réponse 4,Explication,4
905,181,1,Réponse 5,Explication,5
906,182,0,Réponse 1,Explication,1
907,182,0,Réponse 2,Explication,2
908,182,1,Réponse 3,Explication,3
909,182,1,Réponse 4,Explication,4
910,182,0,Réponse 5,Explication,5
911,183,0,Réponse 1,Explication,1
912,183,0,Réponse 2,Explication,2
913,183,0,Réponse 3,Explication,3
914,183,1,Réponse 4,Explication,4
915,183,0,Réponse 5,Explication,5
916,184,0,Réponse 1,Explication,1
917,184,0,Réponse 2,Explication,2
918,184,1,Réponse 3,Explication,3
919,184,0,Réponse 4,Explication,4
920,184,0,Réponse 5,Explication,5
921,185,0,Réponse 1,Explication,1
922,185,1,Réponse 2,Explication,2
923,185,1,Réponse 3,Explication,3
924,185,0,Réponse 4,Explication,4
925,185,0,Réponse 5,Explication,5
926,186,0,Réponse 1,Explication,1
927,186,1,Réponse 2,Explication,2
928,186,0,Réponse 3,Explication,3
929,186,0,Réponse 4,Explication,4
930,186,0,Réponse 5,Explication,5
931,187,1,Réponse 1,Explication,1
932,187,1,Réponse 2,Explication,2
933,187,0,Réponse 3,Explication,3
934,187,0,Réponse 4,Explication,4
935,187,0,Réponse 5,Explication,5
936,188,0,Réponse 1,Explication,1
937,188,1,Réponse 2,Explication,2
938,188,0,Réponse 3,Explication,3
939,188,0,Réponse 4,Explication,4
940,188,1,Réponse 5,Explication,5
941,189,0,Réponse 1,Explication,1
942,189,1,Réponse 2,Explication,2
943,189,0,Réponse 3,Explication,3
944,189,0,Réponse 4,Explication,4
945,189,0,Réponse 5,Explication,5
946,190,0,Réponse 1,Explication,1
947,190,1,Réponse 2,Explication,2
948,190,0,Réponse 3,Explication,3
949,190,0,Réponse 4,Explication,4
950,190,1,Réponse 5,Explication,5
951,191,1,Réponse 1,Explication,1
952,191,1,Réponse 2,Explication,2
953,191,0,Réponse 3,Explication,3
954,191,0,Réponse 4,Explication,4
955,191,0,Réponse 5,Explication,5
956,192,0,Réponse 1,Explication,1
957,192,1,Réponse 2,Explication,2
958,192,0,Réponse 3,Explication,3
959,192,1,Réponse 4,Explication,4
960,192,0,Réponse 5,Explication,5
961,193,1,Réponse 1,Explication,1
962,193,0,Réponse 2,Explication,2
963,193,0,Réponse 3,Explication,3
964,193,0,Réponse 4,Explication,4
965,193,0,Réponse 5,Explication,5
966,194,1,Réponse 1,Explication,1
967,194,0,Réponse 2,Explication,2
968,194,0,Réponse 3,Explication,3
969,194,0,Réponse 4,Explication,4
970,194,0,Réponse 5,Explication,5
971,195,0,Réponse 1,Explication,1
972,195,0,Réponse 2,Explication,2
973,195,1,Réponse 3,Explication,3
974,195,0,Réponse 4,Explication,4
975,195,0,Réponse 5,Explication,5
976,196,1,Réponse 1,Explication,1
977,196,0,Réponse 2,Explication,2
978,196,1,Réponse 3,Explication,3
979,196,0,Réponse 4,Explication,4
980,196,0,Réponse 5,Explication,5
981,197,1,Réponse 1,Explication,1
982,197,1,Réponse 2,Explication,2
983,197,0,Réponse 3,Explication,3
984,197,0,Réponse 4,Explication,4
985,197,0,Réponse 5,Explication,5
986,198,0,Réponse 1,Explication,1
987,198,1,Réponse 2,Explication,2
988,198,0,Réponse 3,Explication,3
989,198,0,Réponse 4,Explication,4
990,198,0,Réponse 5,Explication,5
991,199,1,Réponse 1,Explication,1
992,199,0,Réponse 2,Explication,2
993,199,0,Réponse 3,Explication,3
994,199,0,Réponse 4,Explication,4
995,199,0,Réponse 5,Explication,5
996,200,1,Réponse 1,Explication,1
997,200,0,Réponse 2,Explication,2
998,200,0,Réponse 3,Explication,3
999,200,0,Réponse 4,Explication,4
1000,200,1,Réponse 5,Explication,5
1001,201,0,Réponse 1,Explication,1
1002,201,0,Réponse 2,Explication,2
1003,201,1,Réponse 3,Explication,3
1004,201,0,Réponse 4,Explication,4
1005,201,0,Réponse 5,Explication,5
1006,202,1,Réponse 1,Explication,1
1007,202,0,Réponse 2,Explication,2
1008,202,0,Réponse 3,Explication,3
1009,202,1,Réponse 4,Explication,4
1010,202,0,Réponse 5,Explication,5
1011,203,0,Réponse 1,Explication,1
1012,203,0,Réponse 2,Explication,2
1013,203,1,Réponse 3,Explication,3
1014,203,0,Réponse 4,Explication,4
1015,203,1,Réponse 5,Explication,5
1016,204,1,Réponse 1,Explication,1
1017,204,0,Réponse 2,Explication,2
1018,204,0,Réponse 3,Explication,3
1019,204,0,Réponse 4,Explication,4
1020,204,0,Réponse 5,Explication,5
1021,205,1,Réponse 1,Explication,1
1022,205,0,Réponse 2,Explication,2
1023,205,0,Réponse 3,Explication,3
1024,205,0,Réponse 4,Explication,4
1025,205,1,Réponse 5,Explication,5
1026,206,0,Réponse 1,Explication,1
1027,206,0,Réponse 2,Explication,2
1028,206,1,Réponse 3,Explication,3
1029,206,0,Réponse 4,Explication,4
1030,206,1,Réponse 5,Explication,5
1031,207,0,Réponse 1,Explication,1
1032,207,0,Réponse 2,Explication,2
1033,207,0,Réponse 3,Explication,3
1034,207,1,Réponse 4,Explication,4
1035,207,1,Réponse 5,Explication,5
1036,208,0,Réponse 1,Explication,1
1037,208,0,Réponse 2,Explication,2
1038,208,1,Réponse 3,Explication,3
1039,208,0,Réponse 4,Explication,4
1040,208,0,Réponse 5,Explication,5
1041,209,0,Réponse 1,Explication,1
1042,209,1,Réponse 2,Explication,2
1043,209,0,Réponse 3,Explication,3
1044,209,0,Réponse 4,Explication,4
1045,209,0,Réponse 5,Explication,5
1046,210,0,Réponse 1,Explication,1
1047,210,0,Réponse 2,Explication,2
1048,210,1,Réponse 3,Explication,3
1049,210,0,Réponse 4,Explication,4
1050,210,0,Réponse 5,Explication,5
1051,211,1,Réponse 1,Explication,1
1052,211,0,Réponse 2,Explication,2
1053,211,1,Réponse 3,Explication,3
1054,211,0,Réponse 4,Explication,4
1055,211,0,Réponse 5,Explication,5
1056,212,0,Réponse 1,Explication,1
1057,212,1,Réponse 2,Explication,2
1058,212,0,Réponse 3,Explication,3
1059,212,0,Réponse 4,Explication,4
1060,212,1,Réponse 5,Explication,5
1061,213,0,Réponse 1,Explication,1
1062,213,0,Réponse 2,Explication,2
1063,213,0,Réponse 3,Explication,3
1064,213,1,Réponse 4,Explication,4
1065,213,0,Réponse 5,Explication,5
1066,214,0,Réponse 1,Explication,1
1067,214,0,Réponse 2,Explication,2
1068,214,1,Réponse 3,Explication,3
1069,214,0,Réponse 4,Explication,4
1070,214,0,Réponse 5,Explication,5
1071,215,1,Réponse 1,Explication,1
1072,215,0,Réponse 2,Explication,2
1073,215,1,Réponse 3,Explication,3
1074,215,0,Réponse 4,Explication,4
1075,215,0,Réponse 5,Explication,5
1076,216,0,Réponse 1,Explication,1
1077,216,0,Réponse 2,Explication,2
1078,216,1,Réponse 3,Explication,3
1079,216,0,Réponse 4,Explication,4
1080,216,0,Réponse 5,Explication,5
1081,217,0,Réponse 1,Explication,1
1082,217,0,Réponse 2,Explication,2
1083,217,1,Réponse 3,Explication,3
1084,217,1,Réponse 4,Explication,4
1085,217,0,Réponse 5,Explication,5
1086,218,0,Réponse 1,Explication,1
1087,218,0,Réponse 2,Explication,2
1088,218,0,Réponse 3,Explication,3
1089,218,1,Réponse 4,Explication,4
1090,218,1,Réponse 5,Explication,5
1091,219,0,Réponse 1,Explication,1
1092,219,0,Réponse 2,Explication,2
1093,219,1,Réponse 3,Explication,3
1094,219,0,Réponse 4,Explication,4
1095,219,0,Réponse 5,Explication,5
1096,220,0,Réponse 1,Explication,1
1097,220,1,Réponse 2,Explication,2
1098,220,0,Réponse 3,Explication,3
1099,220,1,Réponse 4,Explication,4
1100,220,0,Réponse 5,Explication,5
1101,221,0,Réponse 1,Explication,1
1102,221,1,Réponse 2,Explication,2
1103,221,1,Réponse 3,Explication,3
1104,221,0,Réponse 4,Explication,4
1105,221,0,Réponse 5,Explication,5
1106,222,1,Réponse 1,Explication,1
1107,222,0,Réponse 2,Explication,2
1108,222,1,Réponse 3,Explication,3
1109,222,0,Réponse 4,Explication,4
1110,222,0,Réponse 5,Explication,5
1111,223,0,Réponse 1,Explication,1
1112,223,0,Réponse 2,Explication,2
1113,223,0,Réponse 3,Explication,3
1114,223,0,Réponse 4,Explication,4
1115,223,1,Réponse 5,Explication,5
1116,224,0,Réponse 1,Explication,1
1117,224,0,Réponse 2,Explication,2
1118,224,0,Réponse 3,Explication,3
1119,224,1,Réponse 4,Explication,4
1120,224,0,Réponse 5,Explication,5
1121,225,0,Réponse 1,Explication,1
1122,225,0,Réponse 2,Explication,2
1123,225,0,Réponse 3,Explication,3
1124,225,1,Réponse 4,Explication,4
1125,225,0,Réponse 5,Explication,5
1126,226,0,Réponse 1,Explication,1
1127,226,0,Réponse 2,Explication,2
1128,226,1,Réponse 3,Explication,3
1129,226,0,Réponse 4,Explication,4
1130,226,1,Réponse 5,Explication,5
1131,227,1,Réponse 1,Explication,1
1132,227,0,Réponse 2,Explication,2
1133,227,0,Réponse 3,Explication,3
1134,227,1,Réponse 4,Explication,4
1135,227,0,Réponse 5,Explication,5
1136,228,0,Réponse 1,Explication,1
1137,228,0,Réponse 2,Explication,2
1138,228,1,Réponse 3,Explication,3
1139,228,0,Réponse 4,Explication,4
1140,228,0,Réponse 5,Explication,5
1141,229,0,Réponse 1,Explication,1
1142,229,0,Réponse 2,Explication,2
1143,229,0,Réponse 3,Explication,3
1144,229,0,Réponse 4,Explication,4
1145,229,1,Réponse 5,Explication,5
1146,230,1,Réponse 1,Explication,1
1147,230,0,Réponse 2,Explication,2
1148,230,0,Réponse 3,Explication,3
1149,230,0,Réponse 4,Explication,4
1150,230,1,Réponse 5,Explication,5
1151,231,0,Réponse 1,Explication,1
1152,231,0,Réponse 2,Explication,2
1153,231,1,Réponse 3,Explication,3
1154,231,0,Réponse 4,Explication,4
1155,231,0,Réponse 5,Explication,5
1156,232,0,Réponse 1,Explication,1
1157,232,0,Réponse 2,Explication,2
1158,232,1,Réponse 3,Explication,3
1159,232,1,Réponse 4,Explication,4
1160,232,0,Réponse 5,Explication,5
1161,233,1,Réponse 1,Explication,1
1162,233,0,Réponse 2,Explication,2
1163,233,0,Réponse 3,Explication,3
1164,233,0,Réponse 4,Explication,4
1165,233,1,Réponse 5,Explication,5
1166,234,0,Réponse 1,Explication,1
1167,234,1,Réponse 2,Explication,2
1168,234,0,Réponse 3,Explication,3
1169,234,0,Réponse 4,Explication,4
1170,234,0,Réponse 5,Explication,5
1171,235,1,Réponse 1,Explication,1
1172,235,1,Réponse 2,Explication,2
1173,235,0,Réponse 3,Explication,3
1174,235,0,Réponse 4,Explication,4
1175,235,0,Réponse 5,Explication,5
1176,236,1,Réponse 1,Explication,1
1177,236,1,Réponse 2,Explication,2
1178,236,0,Réponse 3,Explication,3
1179,236,0,Réponse 4,Explication,4
1180,236,0,Réponse 5,Explication,5
1181,237,0,Réponse 1,Explication,1
1182,237,1,Réponse 2,Explication,2
1183,237,0,Réponse 3,Explication,3
1184,237,1,Réponse 4,Explication,4
1185,237,0,Réponse 5,Explication,5
1186,238,0,Réponse 1,Explication,1
1187,238,0,Réponse 2,Explication,2
1188,238,0,Réponse 3,Explication,3
1189,238,0,Réponse 4,Explication,4
1190,238,1,Réponse 5,Explication,5
1191,239,0,Réponse 1,Explication,1
1192,239,1,Réponse 2,Explication,2
1193,239,0,Réponse 3,Explication,3
1194,239,0,Réponse 4,Explication,4
1195,239,0,Réponse 5,Explication,5
1196,240,0,Réponse 1,Explication,1
1197,240,0,Réponse 2,Explication,2
1198,240,1,Réponse 3,Explication,3
1199,240,0,Réponse 4,Explication,4
1200,240,0,Réponse 5,Explication,5
1201,241,1,Réponse 1,Explication,1
1202,241,0,Réponse 2,Explication,2
1203,241,0,Réponse 3,Explication,3
1204,241,0,Réponse 4,Explication,4
1205,241,1,Réponse 5,Explication,5
1206,242,0,Réponse 1,Explication,1
1207,242,1,Réponse 2,Explication,2
1208,242,0,Réponse 3,Explication,3
1209,242,0,Réponse 4,Explication,4
1210,242,1,Réponse 5,Explication,5
1211,243,0,Réponse 1,Explication,1
1212,243,0,Réponse 2,Explication,2
1213,243,1,Réponse 3,Explication,3
1214,243,0,Réponse 4,Explication,4
1215,243,0,Réponse 5,Explication,5
1216,244,1,Réponse 1,Explication,1
1217,244,0,Réponse 2,Explication,2
1218,244,0,Réponse 3,Explication,3
1219,244,0,Réponse 4,Explication,4
1220,244,0,Réponse 5,Explication,5
1221,245,0,Réponse 1,Explication,1
1222,245,1,Réponse 2,Explication,2
1223,245,1,Réponse 3,Explication,3
1224,245,0,Réponse 4,Explication,4
1225,245,0,Réponse 5,Explication,5
1226,246,0,Réponse 1,Explication,1
1227,246,0,Réponse 2,Explication,2
1228,246,1,Réponse 3,Explication,3
1229,246,0,Réponse 4,Explication,4
1230,246,0,Réponse 5,Explication,5
1231,247,0,Réponse 1,Explication,1
1232,247,0,Réponse 2,Explication,2
1233,247,0,Réponse 3,Explication,3
1234,247,1,Réponse 4,Explication,4
1235,247,1,Réponse 5,Explication,5
1236,248,1,Réponse 1,Explication,1
1237,248,1,Réponse 2,Explication,2
1238,248,0,Réponse 3,Explication,3
1239,248,0,Réponse 4,Explication,4
1240,248,0,Réponse 5,Explication,5
1241,249,0,Réponse 1,Explication,1
1242,249,0,Réponse 2,Explication,2
1243,249,0,Réponse 3,Explication,3
1244,249,1,Réponse 4,Explication,4
1245,249,0,Réponse 5,Explication,5
1246,250,0,Réponse 1,Explication,1
1247,250,0,Réponse 2,Explication,2
1248,250,1,Réponse 3,Explication,3
1249,250,1,Réponse 4,Explication,4
1250,250,0,Réponse 5,Explication,5
1251,251,0,Réponse 1,Explication,1
1252,251,0,Réponse 2,Explication,2
1253,251,0,Réponse 3,Explication,3
1254,251,1,Réponse 4,Explication,4
1255,251,1,Réponse 5,Explication,5
1256,252,1,Réponse 1,Explication,1
1257,252,0,Réponse 2,Explication,2
1258,252,1,Réponse 3,Explication,3
1259,252,0,Réponse 4,Explication,4
1260,252,0,Réponse 5,Explication,5
